Season Number,Startup Name,Industry_Cleaned,Pitchers City,Pitchers State,Pitchers Average Age,Gross Margin,Net Margin,Yearly Revenue_M_INR,Monthly Sales_M_INR,Original Ask Amount_M_INR,Valuation Requested_M_INR,Total Deal Amount_M_INR,Deal Valuation_M_INR,Total Deal Equity,Total Deal Debt_M_INR,Royalty Percentage,Number of Sharks in Deal,Deal_Success_Flag,Received Offer,Accepted Offer,Number of Presenters,Male Presenters,Female Presenters,Couple Presenters,Founder_Type,Namita Investment Amount_M_INR,Vineeta Investment Amount_M_INR,Anupam Investment Amount_M_INR,Aman Investment Amount_M_INR,Peyush Investment Amount_M_INR,Ritesh Investment Amount_M_INR,Amit Investment Amount_M_INR,Guest Investment Amount_M_INR
1,Mavi's,F&B,Thane,Maharashtra,Middle,,,0.0,0.2,4.0,80.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,TweekLabs,Fitness/Sports/Outdoors,Delhi,Delhi,Middle,,,0.0,0.0,4.0,200.0,6.0,60.0,10.0,0.0,,3.0,1,1,1.0,4,4.0,,0,Male Team,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
1,Proxgy,Technology/Software,Delhi,Delhi,Middle,,,0.0,0.0,3.5,350.0,10.0,100.0,10.0,0.0,,2.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
1,NomadFoodProject,F&B,"Delhi,Pune","Delhi,Maharashtra",Young,70.0,,0.0,0.3,4.0,40.0,4.0,20.0,20.0,0.0,,4.0,1,1,1.0,2,2.0,,0,Male Team,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1,TweeInOne,Beauty/Fashion,Mumbai,Maharashtra,Young,,,0.0,0.0,3.0,40.0,0.0,0.0,,0.0,,,0,0,,1,,1.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,GreenProtein,F&B,Mumbai,Maharashtra,Middle,40.0,,0.0,1.2,6.0,300.0,0.0,0.0,,0.0,,,0,1,0.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,On2Cook,F&B,Ahmedabad,Gujarat,Middle,,,0.0,0.0,10.0,1000.0,0.0,0.0,,0.0,,,0,0,,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,JainShikanji,F&B,Modinagar,Uttar Pradesh,Middle,,,0.0,0.2,4.0,50.0,4.0,13.3,30.0,0.0,,4.0,1,1,1.0,1,1.0,,0,Male Team,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1,Woloo,Technology/Software,Mumbai,Maharashtra,Middle,,,10.8,0.0,5.0,125.0,0.0,0.0,,0.0,,,0,1,0.0,3,1.0,2.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ElcareIndia,Medical/Health,Mumbai,Maharashtra,Middle,30.0,,6.0,0.0,10.0,400.0,0.0,0.0,,0.0,,,0,0,,3,2.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SneaKare,Beauty/Fashion,Delhi,Delhi,Young,,,0.0,0.7,2.0,40.0,2.1,17.5,12.0,0.0,,3.0,1,1,1.0,1,1.0,,0,Male Team,0.7,0.7,0.0,0.7,0.0,0.0,0.0,0.0
1,FrenchCrown,Beauty/Fashion,Surat,Gujarat,Middle,70.0,,720.0,0.0,15.0,4545.5,0.0,0.0,,0.0,,,0,1,0.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,StoreMyGoods,Business Services,Noida,Uttar Pradesh,Middle,,,10.0,0.0,10.0,571.4,5.0,125.0,4.0,5.0,,2.0,1,1,1.0,3,2.0,1.0,1,Mixed Team,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0
1,Devnagri,Technology/Software,Delhi,Delhi,Middle,,,50.0,0.0,10.0,1000.0,0.0,0.0,,0.0,,,0,1,0.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,WitBlox,Manufacturing,Mumbai,Maharashtra,Middle,,,0.0,0.0,6.0,200.0,6.0,60.0,10.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
1,Kineer,F&B,Pune,Maharashtra,Middle,,,0.0,0.2,10.0,100.0,0.0,0.0,,0.0,,,0,0,,2,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PiChem,Manufacturing,Lucknow,Uttar Pradesh,Young,50.0,,0.0,0.177,4.0,80.0,0.0,0.0,,0.0,,,0,0,,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Clensta,Beauty/Fashion,Delhi,Delhi,Middle,,,0.0,15.0,10.0,1000.0,0.0,0.0,,0.0,,,0,0,,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,InfinitiInsects,Other,Bangalore,Karnataka,Middle,,,0.0,0.05,2.5,25.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,AshwaPro,Business Services,Jaipur,Rajasthan,Middle,,,0.0,0.0,5.0,50.0,0.0,0.0,,0.0,,,0,0,,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Mine4Nine,Beauty/Fashion,Gurgaon,Haryana,Middle,,,26.0,0.0,7.5,187.5,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,StudioBeej,Beauty/Fashion,Mumbai,Maharashtra,Middle,,,11.2,0.0,7.5,100.0,0.0,0.0,,0.0,,,0,0,,1,,1.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Sattuz,F&B,Madhubani,Bihar,Middle,,,2.5,0.0,2.5,50.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Scintiglo,Medical/Health,Indore,Madhya Pradesh,Middle,,,0.0,0.0,7.5,750.0,0.0,0.0,,0.0,,,0,1,0.0,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Glii,Business Services,Noida,Uttar Pradesh,Middle,,,0.0,0.0,4.0,100.0,0.0,0.0,,0.0,,,0,0,,4,3.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,StanleeIndia,Other,Delhi,Delhi,Middle,,,0.0,0.0,6.0,200.0,0.0,0.0,,0.0,,,0,0,,3,3.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SpaceKidzIndia,Manufacturing,Chennai,Tamil Nadu,Middle,,,0.0,0.0,10.0,500.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,UrbanNaps,Business Services,Ahmedabad,Gujarat,Young,,,0.0,0.0,5.0,125.0,0.0,0.0,,0.0,,,0,1,0.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Gizmoswala,Other,Mumbai,Maharashtra,Middle,40.0,,0.0,0.7,7.5,150.0,0.0,0.0,,0.0,,,0,0,,3,2.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ZyppElectric,Vehicles/Electrical Vehicles,Gurgaon,Haryana,Young,,,0.0,0.0,22.0,2200.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Picsniff,Technology/Software,Mumbai,Maharashtra,Young,,,0.0,0.0,5.5,550.0,0.0,0.0,,0.0,,,0,1,0.0,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Deciwood,Other,Delhi,Delhi,Young,,,0.0,0.0,5.0,142.9,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HappyBar,F&B,Hyderabad,Telangana,Middle,,,0.0,2.9,6.0,300.0,0.0,0.0,,0.0,,,0,0,,3,2.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Tathastulive,Business Services,Ahmedabad,Gujarat,Middle,,,0.0,0.0,5.0,50.0,0.0,0.0,,0.0,,,0,0,,3,2.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BandsandCups,Beauty/Fashion,Chennai,Tamil Nadu,Middle,60.0,,0.0,0.1,4.0,40.0,0.0,0.0,,0.0,,,0,0,,1,,1.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,MyWealthProtector,Business Services,Mumbai,Maharashtra,Middle,,,0.0,0.2,5.0,200.0,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,TheIris,Manufacturing,Bangalore,Karnataka,Young,,,0.0,0.0,1.0,6.7,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canebot,F&B,Pune,Maharashtra,Middle,,,20.0,0.0,10.0,400.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,OyeDelhiOye,F&B,Delhi,Delhi,Middle,,,0.0,0.0,3.5,35.0,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,InaliAssistiveTech,Medical/Health,Pune,Maharashtra,Young,,,0.0,0.0,5.0,100.0,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Meera'sCelebrations,Business Services,Ludhiana,Punjab,Middle,,,0.0,0.0,5.0,20.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Artment,Lifestyle/Home,Gurgaon,Haryana,Young,,,0.0,10.0,17.0,680.0,0.0,0.0,,0.0,,,0,1,0.0,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Powertree,Manufacturing,Gandhinagar,Gujarat,Middle,,,0.0,0.0,15.0,600.0,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Eume,Beauty/Fashion,Mumbai,Maharashtra,Middle,,,120.0,0.0,15.0,750.0,0.0,0.0,,0.0,,,0,1,0.0,3,2.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Hoovu,Business Services,Bangalore,Karnataka,Young,,,0.0,6.5,8.0,800.0,10.0,500.0,2.0,0.0,,2.0,1,1,1.0,2,,2.0,0,Female Team,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
2,Dorji,F&B,Darjeeling,West Bengal,Young,,,0.0,1.1,3.0,60.0,3.0,20.0,15.0,0.0,,3.0,1,1,1.0,2,2.0,,0,Male Team,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2,Recode,Beauty/Fashion,Ludhiana,Punjab,Middle,,,0.0,0.0,10.0,1000.0,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,VeryMuchIndian,Beauty/Fashion,Pune,Maharashtra,Middle,35.0,,15.0,0.0,5.0,166.7,5.0,50.0,10.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0
2,WatchoutWearables,Other,Thane,Maharashtra,Young,,,0.0,2.5,20.0,400.0,10.0,100.0,10.0,10.0,,2.0,1,1,1.0,2,2.0,,0,Male Team,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
2,SoupX,F&B,Delhi,Delhi,Young,45.0,,0.0,0.0,7.5,125.0,5.0,27.77777778,18.0,2.5,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ATMOSPHERE,F&B,Delhi,Delhi,Young,,,0.0,0.0,7.5,250.0,0.0,0.0,,0.0,,,0,1,0.0,2,,2.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Stage,Other,"Bhiwani,Barnagar","Haryana,Madhya Pradesh",Young,,,0.0,0.0,30.0,3000.0,15.0,2500.0,0.6,15.0,,3.0,1,1,1.0,3,3.0,,0,Male Team,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
2,Girgit,Beauty/Fashion,Mumbai,Maharashtra,Young,,,0.0,0.0,2.0,20.0,2.0,10.0,20.0,0.0,,1.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,GearHeadMotors,Vehicles/Electrical Vehicles,Hyderabad,Telangana,Young,,,0.0,0.0,7.5,375.0,10.0,149.9250375,6.67,0.0,,2.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
2,PatilKaki,F&B,Mumbai,Maharashtra,Young,,,0.0,0.0,4.0,160.0,4.0,100.0,4.0,0.0,,2.0,1,1,1.0,3,2.0,1.0,0,Mixed Team,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2,Brandsdaddy,Manufacturing,Mumbai,Maharashtra,Middle,60.0,,0.0,1.2,7.0,140.0,3.5,70.0,5.0,3.5,,1.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Winston,Beauty/Fashion,Faridabad,Haryana,Middle,,,0.0,4.6,10.0,250.0,10.0,100.0,10.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
2,Flatheads,Beauty/Fashion,Bangalore,Karnataka,Middle,,,0.0,0.0,7.5,250.0,0.0,0.0,,0.0,,,0,1,0.0,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,OrganicSmokes,Beauty/Fashion,Delhi,Delhi,Middle,,,0.0,4.0,10.0,1000.0,0.0,0.0,,0.0,,,0,0,,3,3.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,TeaFit,F&B,Mumbai,Maharashtra,Young,,,0.0,0.0,5.0,166.6666667,5.0,62.5,8.0,0.0,,4.0,1,1,1.0,3,2.0,1.0,0,Mixed Team,0.0,1.25,1.25,1.25,1.25,0.0,0.0,0.0
2,Haqdarshak,Business Services,Shimla,Himachal Pradesh,Middle,,,0.0,0.0,10.0,2000.0,10.0,500.0,2.0,0.0,,3.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,3.3329999999999997,0.0,0.0,3.3329999999999997,3.3329999999999997,0.0,0.0,0.0
2,Bhaskar'sPuranpoliGhar,F&B,Thane,Maharashtra,Middle,,,0.0,0.0,7.5,750.0,0.0,0.0,,0.0,,,0,0,,3,3.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,GunjanAppsStudios,Technology/Software,Kolkata,West Bengal,Middle,,,240.0,0.0,25.0,2500.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,TheSimplySalad,F&B,Ahmedabad,Gujarat,Young,,,0.0,0.0,3.0,30.0,3.0,30.0,10.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0
2,AyuSynk,Medical/Health,Mumbai,Maharashtra,Middle,,,0.0,0.0,10.0,666.6666667000001,5.0,142.8571429,3.5,5.0,,1.0,1,1,1.0,3,3.0,,0,Male Team,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,AtypicalAdvantage,Technology/Software,Jamshedpur,Jharkhand,Middle,,,0.0,0.0,3.0,300.0,3.0,100.0,3.0,0.0,,2.0,1,1,1.0,1,1.0,,0,Male Team,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0
2,HouseOfChikankari,Beauty/Fashion,Delhi,Delhi,Middle,,,0.0,0.0,7.5,750.0,7.5,200.0,3.75,0.0,,2.0,1,1,1.0,2,,2.0,0,Female Team,0.0,0.0,0.0,3.75,3.75,0.0,0.0,0.0
2,MagicOfMemories,Beauty/Fashion,Delhi,Delhi,Middle,,,0.0,0.0,2.5,50.0,0.0,0.0,,0.0,,,0,0,,1,,1.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Paradyes,Beauty/Fashion,Ahmedabad,Gujarat,Young,,,35.0,0.0,6.5,650.0,6.5,325.0,2.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,0.0,3.25,0.0,3.25,0.0,0.0,0.0,0.0
2,Nestroots,Lifestyle/Home,Delhi,Delhi,Middle,,,0.0,0.0,5.0,500.0,5.0,250.0,2.0,0.0,,1.0,1,1,1.0,1,,1.0,0,Female Team,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Zillionaire,Beauty/Fashion,Jaipur,Rajasthan,Young,,,10.0,0.0,5.0,151.5151515,10.0,100.0,10.0,0.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2,Credmate,Technology/Software,Ludhiana,Punjab,Middle,,,0.0,13.0,5.0,100.0,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Freebowler,Fitness/Sports/Outdoors,Bangalore,Karnataka,Middle,,,0.0,0.0,7.5,100.0,2.5,33.33333333,7.5,5.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ABCSports&Fitness,Fitness/Sports/Outdoors,Pune,Maharashtra,Middle,,,0.0,0.0,4.0,200.0,4.0,40.0,10.0,0.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2,Primebook,Technology/Software,Delhi,Delhi,Middle,,,0.0,0.0,7.5,500.0,7.5,250.0,3.0,0.0,,2.0,1,1,1.0,4,4.0,,0,Male Team,0.0,0.0,0.0,3.75,3.75,0.0,0.0,0.0
2,DailyDump,Manufacturing,Bangalore,Karnataka,Middle,,,0.0,0.0,8.0,200.0,3.0,75.0,4.0,5.0,,1.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,GharSoaps,Beauty/Fashion,Pune,Maharashtra,Middle,,,0.0,0.0,6.0,300.0,6.0,150.0,4.0,0.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2,Janitri,Medical/Health,Alwar,Rajasthan,Middle,,,0.0,0.0,10.0,400.0,10.0,400.0,2.5,0.0,,1.0,1,1,1.0,1,1.0,,0,Male Team,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,JaipurWatchCompany,Manufacturing,Jaipur,Rajasthan,Middle,75.0,,0.0,0.0,5.0,250.0,0.0,0.0,,0.0,,,0,0,,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,InsideFPV,Manufacturing,Surat,Gujarat,Young,,,0.0,0.0,7.5,187.5,7.5,50.0,15.0,0.0,,4.0,1,1,1.0,3,2.0,1.0,0,Mixed Team,1.875,0.0,0.0,1.875,1.875,0.0,1.875,0.0
2,Angrakhaa,Beauty/Fashion,Delhi,Delhi,Young,,,0.0,0.0,4.0,80.0,4.0,20.0,20.0,0.0,,1.0,1,1,1.0,2,,2.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2,Diabexy,F&B,Gurgaon,Haryana,Middle,,,0.0,10.0,15.0,1500.0,0.0,0.0,,0.0,,,0,1,0.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Kyari,Manufacturing,Ghaziabad,Uttar Pradesh,Young,,,0.0,1.0,5.1,510.0,5.1,85.0,6.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,0.0,0.0,2.55,0.0,2.55,0.0,0.0,0.0
2,MoppFoods,F&B,Delhi,Delhi,Middle,,,0.0,0.0,7.5,333.3333333,7.5,150.0,5.0,0.0,,1.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
2,Econiture,Other,Amaravati,Maharashtra,Middle,,,0.0,0.0,5.0,62.5,0.0,0.0,,0.0,,,0,0,,4,4.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Dobiee,F&B,Shinde,Maharashtra,Middle,23.0,,0.0,3.2,7.2,360.0,7.2,110.76923079999999,6.5,0.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
2,FastBeetle,Business Services,Srinagar,Jammu & Kashmir,Young,54.0,,0.0,2.5,9.0,300.0,9.0,120.0,7.5,0.0,,2.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0
2,Pflow,Medical/Health,Dhule,Maharashtra,Middle,80.0,,0.0,0.0,6.0,600.0,6.0,100.0,6.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2,VSMani,F&B,Bangalore,Karnataka,Middle,,,0.0,6.3,6.0,400.0,1.9,190.0,1.0,4.1,,1.0,1,1,1.0,3,3.0,,0,Male Team,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Sepal,Manufacturing,Hyderabad,Telangana,Middle,37.0,,0.0,0.0,5.0,500.0,5.0,250.0,2.0,0.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2,Solinas,Business Services,Chennai,Tamil Nadu,Middle,,,12.0,0.0,9.0,450.0,9.0,300.0,3.0,0.0,,2.0,1,1,1.0,4,3.0,1.0,0,Mixed Team,0.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0
2,AvimeeHerbal,Beauty/Fashion,Surat,Gujarat,Middle,69.0,,0.0,16.5,28.0,5600.0,0.0,0.0,,0.0,,,0,1,0.0,5,3.0,2.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,eyenic,Beauty/Fashion,Delhi,Delhi,Middle,45.0,21.0,0.0,1.5,7.5,125.0,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ekatra,Lifestyle/Home,Kota,Rajasthan,Middle,80.0,28.0,0.0,0.5,4.0,40.0,2.0,10.0,20.0,2.0,,2.0,1,1,1.0,2,,2.0,0,Female Team,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2,Raasa,F&B,Delhi,Delhi,Middle,,,0.0,0.0,5.0,100.0,5.0,20.0,25.0,0.0,,1.0,1,1,1.0,1,1.0,,0,Male Team,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2,NeoMotion,Manufacturing,Chennai,Tamil Nadu,Middle,,,47.0,0.0,10.0,1000.0,10.0,1000.0,1.0,0.0,,1.0,1,1,1.0,3,3.0,,0,Male Team,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2,licksters,F&B,Nagpur,Maharashtra,Middle,,,8.6,1.4,5.0,100.0,2.5,50.0,5.0,2.5,,1.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
2,Sayonara,Beauty/Fashion,Kolkata,West Bengal,Middle,,,0.0,0.0,10.0,1000.0,0.0,0.0,,0.0,,,0,0,,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,PMV,Vehicles/Electrical Vehicles,Mumbai,Maharashtra,Middle,,,0.0,0.0,10.0,1000.0,0.0,0.0,,0.0,,,0,1,0.0,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SpiceStory,F&B,Mumbai,Maharashtra,Middle,,,41.0,5.7,7.0,350.0,7.0,140.0,5.0,0.0,,1.0,1,1,1.0,3,2.0,1.0,0,Mixed Team,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Bullspree,Technology/Software,Ahmedabad,Gujarat,Middle,,,0.0,0.0,7.5,500.0,7.5,262.2377622,2.86,0.0,,2.0,1,1,1.0,3,3.0,,0,Male Team,0.0,0.0,0.0,3.75,3.75,0.0,0.0,0.0
2,Snitch,Beauty/Fashion,Bangalore,Karnataka,Middle,,,0.0,0.0,15.0,3000.0,15.0,1000.0,1.5,0.0,,5.0,1,1,1.0,1,1.0,,0,Male Team,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
2,Portl,Business Services,Hyderabad,Telangana,Middle,45.0,,0.0,0.0,15.0,1500.0,15.0,600.0,2.5,0.0,,3.0,1,1,1.0,3,3.0,,0,Male Team,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
2,FatToSlim,Beauty/Fashion,Bangalore,Karnataka,Middle,,,0.0,1.4,2.0,200.0,0.0,0.0,,0.0,,,0,0,,1,,1.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,CheeseCake&Co.,F&B,Delhi,Delhi,Middle,,,0.0,19.4,10.0,500.0,0.0,0.0,,0.0,,,0,1,0.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Dabble,Manufacturing,Bangalore,Karnataka,Middle,75.0,,3.3,0.8699999999999999,5.0,50.0,1.5,15.0,10.0,3.5,,1.0,1,1,1.0,2,,2.0,0,Female Team,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
2,CloudTailor,Business Services,"Bangalore,Hyderabad","Karnataka,Telangana",Middle,,,0.0,3.4,10.0,714.2857143,0.0,0.0,,0.0,,,0,0,,3,2.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,BeUnic,Business Services,Noida,Uttar Pradesh,Middle,,,5.0,0.6,10.0,100.0,0.0,0.0,,0.0,,,0,1,0.0,3,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Broomees,Business Services,Delhi,Delhi,Middle,,,0.0,0.0,8.0,400.0,10.0,333.3333333,3.0,0.0,,3.0,1,1,1.0,3,2.0,1.0,0,Mixed Team,3.3329999999999997,0.0,0.0,3.3329999999999997,3.3329999999999997,0.0,0.0,0.0
